fecha,n_votacion,"ACUÑA PERALTA, MARÍA GRIMANEZA","ACUÑA PERALTA, SEGUNDO HÉCTOR","AGUINAGA RECUENCO, ALEJANDRO","AGÜERO GUTIÉRREZ, MARÍA ANTONIETA","ALCARRAZ AGÜERO, YOREL KIRA","ALEGRÍA GARCÍA, ARTURO","ALVA PRIETO, MARÍA DEL CARMEN","ALVA ROJAS, CARLOS ENRIQUE","AMURUZ DULANTO, YESSICA ROSSELLI","ANDERSON RAMÍREZ, CARLOS ANTONIO","ARAGÓN CARREÑO, LUIS ÁNGEL","ARRIOLA TUEROS, JOSÉ ALBERTO","AZURÍN LOAYZA, ALFREDO","BALCÁZAR ZELADA, JOSÉ MARÍA","BARBARÁN REYES, ROSANGELLA ANDREA","BAZÁN CALDERÓN, DIEGO ALONSO","BAZÁN NARRO, SIGRID TESORO","BELLIDO UGARTE, GUIDO","BERMEJO ROJAS, GUILLERMO","BURGOS OLIVEROS, JUAN BARTOLOMÉ","BUSTAMANTE DONAYRE, CARLOS ERNESTO","CALLE LOBATÓN, DIGNA","CAMONES SORIANO, LADY MERCEDES","CASTILLO RIVAS, EDUARDO ENRIQUE","CAVERO ALVA, ALEJANDRO ENRIQUE","CERRÓN ROJAS, WALDEMAR JOSÉ","CHACÓN TRUJILLO, NILZA MERLY","CHIABRA LEÓN, ROBERTO ENRIQUE","CHIRINOS VENEGAS, PATRICIA ROSA","CHÁVEZ CHINO, BETSSY BETZABET","CICCIA VÁSQUEZ, MIGUEL ANGEL","COAYLA JUÁREZ, JORGE SAMUEL","CORDERO JON TAY, LUIS GUSTAVO","CORDERO JON TAY, MARIA DEL PILAR","CORTEZ AGUIRRE, ISABEL","CRUZ MAMANI, FLAVIO","CUETO ASERVI, JOSÉ ERNESTO","CUTIPA CCAMA, VÍCTOR RAÚL","CÓRDOVA LOBATÓN, MARÍA JESSICA","DOROTEO CARBAJO, RAÚL FELIPE","DÁVILA ATANACIO, PASIÓN NEOMIAS","DÍAZ MONAGO, FREDDY RONALD","ECHAÍZ DE NÚÑEZ IZAGA, GLADYS M.","ECHEVERRÍA RODRÍGUEZ, HAMLET","ELERA GARCÍA, WILMAR ALBERTO","ELÍAS ÁVALOS, JOSÉ LUIS","ESPINOZA VARGAS, JHAEC DARWIN","FLORES ANCACHI, JORGE LUIS","FLORES RAMÍREZ, ALEX RANDU","FLORES RUÍZ, VÍCTOR SEFERINO","GARCÍA CORREA, IDELSO MANUEL","GONZA CASTILLO, AMÉRICO","GONZÁLES DELGADO, DIANA CAROLINA","GUERRA GARCÍA CAMPOS, HERNANDO","GUTIÉRREZ TICONA, PAUL SILVIO","HERRERA MAMANI, FERNANDO MARIO","HERRERA MEDINA, NOELIA ROSSVITH","HUAMÁN CORONADO, RAÚL","INFANTES CASTAÑEDA, MERY ELIANA","JERI ORÉ, JOSÉ ENRIQUE","JIMÉNEZ HEREDIA, DAVID JULIO","JULON IRIGOIN, ELVA EDHIT","JUÁREZ CALLE, HEIDY LISBETH","JUÁREZ GALLEGOS, CARMEN PATRICIA","JÁUREGUI MARTÍNEZ DE AGUAYO, MARÍA","KAMICHE MORANTE, LUIS ROBERTO","LIMACHI QUISPE, NIEVES ESMERALDA","LIZARZABURU LIZARZABURU, JUAN C.","LUNA GÁLVEZ, JOSÉ LEÓN","LUQUE IBARRA, RUTH","LÓPEZ MORALES, JENY LUZ","LÓPEZ UREÑA, ILICH FREDY","MARTICORENA MENDOZA, JORGE","MARTÍNEZ TALAVERA, PEDRO EDWIN","MEDINA HERMOSILLA, ELIZABETH SARA","MEDINA MINAYA, ESDRAS RICARDO","MONTALVO CUBAS, SEGUNDO TORIBIO","MONTEZA FACHO, SILVIA MARÍA","MONTOYA MANRIQUE, JORGE","MORANTE FIGARI, JORGE ALBERTO","MORI CELIS, JUAN CARLOS","MOYANO DELGADO, MARTHA LUPE","MUÑANTE BARRIOS, ALEJANDRO","MÁLAGA TRILLO, GEORGE EDWARD","OBANDO MORGAN, AURISTELA ANA","OLIVOS MARTÍNEZ, VIVIAN","PABLO MEDINA, FLOR AIDEE","PADILLA ROMERO, JAVIER ROMMEL","PALACIOS HUAMÁN, MARGOT","PAREDES CASTRO, FRANCIS JHASMINA","PAREDES FONSECA, KAROL IVETT","PAREDES GONZALES, ALEX ANTONIO","PAREDES PIQUÉ, SUSEL ANA MARÍA","PARIONA SINCHE, ALFREDO","PICÓN QUEDO, LUIS RAÚL","PORTALATINO ÁVALOS, KELLY ROXANA","PORTERO LÓPEZ, HILDA MARLENY","QUIROZ BARBOZA, SEGUNDO TEODOMIRO","QUISPE MAMANI, WILSON RUSBEL","QUITO SARMIENTO, BERNARDO JAIME","RAMÍREZ GARCÍA, TANIA ESTEFANY","REVILLA VILLANUEVA, CÉSAR MANUEL","REYES CAM, ABEL AUGUSTO","REYMUNDO MERCADO, EDGARD CORNELIO","RIVAS CHACARA, JANET MILAGROS","ROBLES ARAUJO, SILVANA EMPERATRIZ","RUÍZ RODRÍGUEZ, MAGALY ROSMERY","SAAVEDRA CASTERNOQUE, HITLER","SALHUANA CAVIDES, EDUARDO","SOTO PALACIOS, WILSON","SOTO REYES, ALEJANDRO","SÁNCHEZ PALOMINO, ROBERTO HELBERT","TACURI VALDIVIA, GERMÁN ADOLFO","TAIPE CORONADO, MARÍA ELIZABETH","TELLO MONTES, NIVARDO EDGAR","TORRES SALINAS, ROSIO","TRIGOZO REÁTEGUI, CHERYL","TUDELA GUTIÉRREZ, ADRIANA JOSEFINA","UGARTE MAMANI, JHAKELINE KATY","VALER PINTO, HÉCTOR","VARAS MELÉNDEZ, ELÍAS MARCIAL",VENTURA ANGEL HÉCTOR JOSÉ,"VERGARA MENDOZA, ELVIS HERNÁN","VÁSQUEZ VELA, LUCINDA","WILLIAMS ZAPATA, JOSÉ DANIEL","WONG PUJADA, ENRIQUE","YARROW LUMBRERAS, NORMA MARTINA","ZEA CHOQUECHAMBI, OSCAR","ZEBALLOS APONTE, JORGE","ZEBALLOS MADARIAGA, CARLOS","ZETA CHUNGA, CRUZ MARÍA"
2022-06-09,19.0,SI +++,SI +++,SI +++,LO,SI +++,SI +++,AUS,SI +++,SI +++,AUS,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LP,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,LO,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,AUS,SI +++,SI +++,***,SI +++,SI +++,SI +++,SI +++,SI +++
2022-06-09,20.0,SI +++,NO ---,SI +++,LO,NO ---,AUS,AUS,NO ---,SI +++,AUS,NO ---,NO ---,SI +++,NO ---,SI +++,NO ---,NO ---,LO,NO ---,NO ---,SI +++,SI +++,AUS,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,LP,SI +++,NO ---,SI +++,SI +++,NO ---,NO ---,SI +++,NO ---,SI +++,NO ---,NO ---,LP,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,SI +++,SI +++,NO ---,,ABST.,AUS,SI +++,NO ---,AUS,NO ---,NO ---,SI +++,SI +++,NO ---,NO ---,SI +++,AUS,NO ---,SI +++,SI +++,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,AUS,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,ABST.,LO,NO ---,AUS,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,AUS,NO ---,LO,SI +++,SI +++,LO,LO,NO ---,NO ---,NO ---,NO ---,AUS,NO ---,NO ---,LO,NO ---,AUS,NO ---,NO ---,NO ---,SI +++,NO ---,AUS,NO ---,SI +++,NO ---,NO ---,SI +++,***,SI +++,NO ---,SI +++,NO ---,SI +++
2022-06-09,21.0,SI +++,SI +++,NO ---,LO,SI +++,NO ---,AUS,SI +++,NO ---,AUS,SI +++,SI +++,NO ---,SI +++,NO ---,NO ---,SI +++,LO,SI +++,NO ---,NO ---,AUS,AUS,NO ---,NO ---,SI +++,NO ---,NO ---,NO ---,LP,NO ---,SI +++,NO ---,NO ---,SI +++,SI +++,NO ---,SI +++,ABST.,SI +++,SI +++,LP,ABST.,SI +++,SI +++,ABST.,AUS,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,AUS,SI +++,,ABST.,SI +++,NO ---,SI +++,AUS,SI +++,SI +++,NO ---,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,AUS,NO ---,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,NO ---,NO ---,LO,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,AUS,SI +++,NO ---,SI +++,SI +++,NO ---,***,NO ---,SI +++,NO ---,SI +++,NO ---
2022-06-09,22.0,SI +++,SI +++,SI +++,LO,SINRES,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,LO,ABST.,SI +++,SI +++,AUS,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LP,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,AUS,AUS,SI +++,LP,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,ABST.,SI +++,AUS,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,LO,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,LE,SI +++,AUS,NO ---,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,SI +++,ABST.,SI +++
2022-06-09,23.0,SI +++,SI +++,SI +++,LO,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,ABST.,SI +++,SI +++,AUS,AUS,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,AUS,SI +++,LP,SI +++,ABST.,SI +++,ABST.,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,SI +++,SI +++,NO ---,NO ---,AUS,NO ---,SI +++,SI +++,SI +++,LO,SI +++,SI +++,LO,LO,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,NO ---,SI +++,SI +++,SI +++,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,SI +++,SI +++,SI +++
2022-06-09,24.0,SI +++,SI +++,SI +++,LO,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,ABST.,SI +++,SI +++,AUS,AUS,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,AUS,SI +++,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,LO,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SINRES,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,SI +++,SI +++,SI +++
2022-06-09,25.0,SI +++,SI +++,SI +++,LO,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,AUS,AUS,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,AUS,SI +++,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,LO,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++
2022-06-09,26.0,SI +++,SI +++,SI +++,LO,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,AUS,AUS,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,AUS,SI +++,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,LO,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,SI +++,SI +++,SI +++
2022-06-09,27.0,SI +++,SI +++,SI +++,LO,SI +++,SI +++,AUS,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,AUS,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,AUS,SI +++,LP,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,LO,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,SI +++,SI +++,SI +++
2022-06-09,28.0,SI +++,SI +++,SI +++,LO,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,AUS,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LP,SI +++,SI +++,SI +++,SI +++,SINRES,SI +++,SI +++,SI +++,AUS,AUS,SI +++,LP,SI +++,SI +++,SI +++,ABST.,SI +++,SINRES,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,LO,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,SI +++,SI +++,SI +++
2022-06-09,29.0,SI +++,SI +++,SI +++,LO,SI +++,ABST.,AUS,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,AUS,AUS,SI +++,NO ---,SI +++,ABST.,SI +++,SI +++,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,AUS,SI +++,LP,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,AUS,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,NO ---,ABST.,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,LO,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SINRES,LO,SI +++,SI +++,SI +++,SI +++,SI +++,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,SI +++,SI +++,NO ---
2022-06-15,1.0,SI +++,AUS,SI +++,SI +++,LE,SI +++,***,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,LP,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,LE,AUS,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LP,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,LO,SI +++,LO,LO,SI +++,SI +++,SI +++,SI +++,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++
2022-06-15,2.0,SI +++,AUS,SI +++,SI +++,LE,SI +++,***,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,LP,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LE,AUS,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LP,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,LO,SI +++,LO,LO,SI +++,SI +++,SI +++,SI +++,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++
2022-06-15,3.0,SI +++,AUS,SI +++,SI +++,LE,SI +++,***,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,LO,SI +++,SI +++,LP,LP,SI +++,ABST.,ABST.,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,LO,SI +++,SI +++,NO ---,SI +++,LE,ABST.,SI +++,SI +++,SI +++,SI +++,ABST.,ABST.,SI +++,SI +++,SI +++,SI +++
2022-06-15,4.0,ABST.,ABST.,SI +++,NO ---,LE,SI +++,***,NO ---,SI +++,ABST.,NO ---,SI +++,ABST.,NO ---,SI +++,SI +++,NO ---,AUS,NO ---,SI +++,SI +++,NO ---,ABST.,SI +++,SI +++,LO,SI +++,SI +++,LP,LP,SI +++,NO ---,SI +++,SI +++,NO ---,NO ---,SI +++,NO ---,SI +++,NO ---,NO ---,ABST.,AUS,NO ---,NO ---,ABST.,NO ---,NO ---,NO ---,SI +++,ABST.,NO ---,SI +++,SI +++,NO ---,,SI +++,SI +++,SI +++,NO ---,SI +++,ABST.,ABST.,SI +++,SI +++,NO ---,AUS,AUS,AUS,NO ---,SI +++,NO ---,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,AUS,NO ---,NO ---,NO ---,NO ---,NO ---,AUS,SI +++,AUS,LP,NO ---,NO ---,ABST.,NO ---,ABST.,NO ---,AUS,LO,NO ---,NO ---,LO,ABST.,ABST.,SI +++,NO ---,LE,NO ---,SI +++,NO ---,NO ---,SI +++,ABST.,SI +++,NO ---,SI +++,NO ---,SI +++
2022-06-15,5.0,ABST.,ABST.,NO ---,SI +++,LE,NO ---,***,SI +++,NO ---,ABST.,NO ---,NO ---,ABST.,SI +++,NO ---,NO ---,SI +++,AUS,SI +++,NO ---,NO ---,ABST.,ABST.,NO ---,NO ---,LO,NO ---,NO ---,LP,LP,NO ---,SI +++,NO ---,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,SI +++,ABST.,AUS,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,NO ---,ABST.,NO ---,NO ---,NO ---,SI +++,,NO ---,NO ---,NO ---,SI +++,NO ---,ABST.,ABST.,NO ---,SI +++,SI +++,AUS,AUS,AUS,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,AUS,NO ---,SI +++,SI +++,SI +++,SI +++,AUS,NO ---,AUS,LP,SI +++,SI +++,ABST.,SI +++,ABST.,NO ---,AUS,LO,SI +++,SI +++,LO,ABST.,ABST.,NO ---,SI +++,LE,SI +++,NO ---,ABST.,SI +++,NO ---,ABST.,NO ---,SI +++,NO ---,SI +++,NO ---
2022-06-15,6.0,SI +++,SI +++,SI +++,SI +++,LE,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,AUS,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,LO,SI +++,SI +++,LP,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,AUS,AUS,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,AUS,LP,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,LO,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,LE,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++
